Raman_Shift,Intensity
cm^-^1,a.u.
738.653,121.961
739.132,118.662
739.612,117.821
740.091,117.396
740.571,117.93
741.05,116.589
741.528,118.539
742.007,116.823
742.486,115.273
742.966,115.14
743.445,116.174
743.922,116.666
744.402,115.867
744.881,112.067
745.36,112.767
745.839,112.926
746.316,116.96
746.795,111.577
747.275,113.694
747.754,112.436
748.231,113.303
748.71,111.545
749.189,112.538
749.668,112.238
750.145,111.813
750.624,109.806
751.103,110.673
751.581,110.373
752.058,108.698
752.537,111.524
753.016,111.016
753.493,109.883
753.971,109.959
754.45,110.076
754.927,108.693
755.406,109.393
755.884,109.927
756.361,108.586
756.839,107.786
757.318,109.903
757.795,109.187
758.273,108.637
758.752,109.796
759.228,110.955
759.707,108.114
760.183,107.606
760.661,111.348
761.14,109.757
761.616,112.207
762.094,111.074
762.571,106.775
763.049,112.1
763.527,108.217
764.003,106.376
764.482,109.368
764.958,110.318
765.436,108.894
765.912,107.094
766.39,110.336
766.866,109.537
767.344,110.529
767.82,110.688
768.298,106.471
768.774,108.38
769.252,110.872
769.728,108.573
770.206,110.648
770.682,107.64
771.16,112.632
771.636,110.291
772.113,108.492
772.589,105.984
773.067,106.309
773.543,112.76
774.02,109.96
774.496,108.035
774.974,112.403
775.449,108.436
775.925,112.428
776.402,110.504
776.878,107.996
777.355,107.905
777.831,109.647
778.306,111.347
778.784,111.548
779.259,111.956
779.737,111.449
780.212,108.357
780.687,111.641
781.165,109.508
781.64,109.709
782.115,109.159
782.593,107.484
783.068,110.56
783.543,110.052
784.02,110.502
784.495,109.495
784.97,110.112
785.448,111.062
785.923,109.679
786.398,108.713
786.875,108.788
787.35,109.655
787.825,111.398
788.302,110.806
788.776,111.257
789.251,111.707
789.726,108.324
790.203,110.483
790.678,109.142
791.153,112.134
791.627,112.501
792.104,110.743
792.579,110.735
793.054,111.852
793.528,111.969
794.003,109.128
794.48,112.912
794.954,110.946
795.429,111.646
795.903,111.513
796.378,111.922
796.854,111.706
797.329,110.364
797.803,112.315
798.278,109.724
798.752,110.299
799.226,111.166
799.703,107.367
800.177,112.484
800.651,111.267
801.126,110.551
801.6,110.752
802.074,109.035
802.548,111.444
803.022,110.811
803.497,111.387
803.973,109.129
804.447,114.663
804.921,110.571
805.395,110.938
805.869,109.514
806.343,112.756
806.817,110.081
807.291,111.449
807.765,113.441
808.239,113.516
808.713,110.842
809.186,114.542
809.66,111.159
810.134,110.151
810.608,111.477
811.082,113.344
811.555,114.169
812.029,110.828
812.503,111.028
812.976,110.895
813.45,109.596
813.924,111.88
814.397,112.705
814.871,111.114
815.344,107.314
815.818,113.806
816.291,115.507
816.765,109.541
817.238,114.158
817.711,114.066
818.185,109.433
818.658,113.301
819.129,109.418
819.603,111.326
820.076,111.652
820.549,112.561
821.023,108.886
821.496,115.17
821.969,111.87
822.442,111.529
822.915,110.563
823.386,110.513
823.859,109.672
824.332,109.872
824.805,111.115
825.278,112.19
825.751,112.932
826.222,110.507
826.695,109.333
827.168,111.033
827.641,111.234
828.114,113.476
828.585,110.343
829.058,111.418
829.53,112.285
830.003,113.028
830.476,113.811
830.947,111.845
831.419,111.712
831.892,109.996
832.365,109.238
832.835,112.98
833.308,108.972
833.78,110.214
834.251,113.29
834.723,109.407
835.196,110.107
835.668,109.099
